,Datetime,Store,Dept,Weekly_Sales
3663,2012-05-11,1,27,887.99
3664,2012-05-18,1,27,921.0
3665,2012-05-25,1,27,775.09
3666,2012-06-01,1,27,1030.9
3667,2012-06-08,1,27,1033.86
3668,2012-06-15,1,27,822.19
3669,2012-06-22,1,27,1030.06
3670,2012-06-29,1,27,1010.07
3671,2012-07-06,1,27,993.52
3672,2012-07-13,1,27,1018.36
3673,2012-07-20,1,27,1241.1
3674,2012-07-27,1,27,938.36
3675,2012-08-03,1,27,1145.67
3676,2012-08-10,1,27,1122.14
3677,2012-08-17,1,27,1476.09
3678,2012-08-24,1,27,1643.59
3679,2012-08-31,1,27,1580.28
3680,2012-09-07,1,27,1060.29
3681,2012-09-14,1,27,857.88
3682,2012-09-21,1,27,1047.27
3683,2012-09-28,1,27,948.57
3684,2012-10-05,1,27,1492.09
3685,2012-10-12,1,27,1536.58
3686,2012-10-19,1,27,1841.73
3687,2012-10-26,1,27,1712.02
3801,2012-04-06,1,28,655.22
3802,2012-04-13,1,28,434.56
3803,2012-04-20,1,28,527.48
3804,2012-04-27,1,28,354.59
3805,2012-05-04,1,28,564.69
3806,2012-05-11,1,28,420.08
3807,2012-05-18,1,28,427.37
3808,2012-05-25,1,28,300.15
3809,2012-06-01,1,28,352.99
3810,2012-06-08,1,28,389.31
3811,2012-06-15,1,28,419.35
3812,2012-06-22,1,28,371.9
3813,2012-06-29,1,28,439.75
3814,2012-07-06,1,28,416.06
3815,2012-07-13,1,28,331.24
3816,2012-07-20,1,28,310.65
3817,2012-07-27,1,28,258.1
3818,2012-08-03,1,28,303.36
3819,2012-08-10,1,28,307.87
3820,2012-08-17,1,28,312.75
3821,2012-08-24,1,28,307.34
3822,2012-08-31,1,28,283.4
3823,2012-09-07,1,28,374.15
3824,2012-09-14,1,28,403.87
3825,2012-09-21,1,28,490.61
3826,2012-09-28,1,28,402.73
3827,2012-10-05,1,28,641.7
3828,2012-10-12,1,28,596.37
3829,2012-10-19,1,28,656.45
3830,2012-10-26,1,28,742.48
3944,2012-04-06,1,29,3976.42
3945,2012-04-13,1,29,3294.36
3946,2012-04-20,1,29,3733.04
3947,2012-04-27,1,29,3698.19
3948,2012-05-04,1,29,4880.96
3949,2012-05-11,1,29,4632.27
3950,2012-05-18,1,29,3864.86
3951,2012-05-25,1,29,3118.55
3952,2012-06-01,1,29,3788.69
3953,2012-06-08,1,29,4042.24
3954,2012-06-15,1,29,3575.94
3955,2012-06-22,1,29,3229.2
3956,2012-06-29,1,29,3898.01
3957,2012-07-06,1,29,3925.61
3958,2012-07-13,1,29,3716.03
3959,2012-07-20,1,29,3707.9
3960,2012-07-27,1,29,3356.82
3961,2012-08-03,1,29,4145.19
3962,2012-08-10,1,29,4162.46
3963,2012-08-17,1,29,4208.19
3964,2012-08-24,1,29,3966.86
3965,2012-08-31,1,29,4183.85
3966,2012-09-07,1,29,3268.08
3967,2012-09-14,1,29,3418.62
3968,2012-09-21,1,29,3683.28
3969,2012-09-28,1,29,3515.91
3970,2012-10-05,1,29,4288.34
3971,2012-10-12,1,29,3465.18
3972,2012-10-19,1,29,3739.1
3973,2012-10-26,1,29,4077.2
4087,2012-04-06,1,30,3544.7
4088,2012-04-13,1,30,3711.72
4089,2012-04-20,1,30,3151.6
4090,2012-04-27,1,30,2822.92
4091,2012-05-04,1,30,4751.06
4092,2012-05-11,1,30,2564.12
4093,2012-05-18,1,30,3064.12
4094,2012-05-25,1,30,3055.24
4095,2012-06-01,1,30,3931.58
4096,2012-06-08,1,30,3629.94
4097,2012-06-15,1,30,2752.74
4098,2012-06-22,1,30,2784.5
4099,2012-06-29,1,30,3402.4
4100,2012-07-06,1,30,3054.34
4101,2012-07-13,1,30,2723.02
4102,2012-07-20,1,30,2821.6
4103,2012-07-27,1,30,2959.0
4104,2012-08-03,1,30,3202.68
4105,2012-08-10,1,30,3355.34
4106,2012-08-17,1,30,3300.68
4107,2012-08-24,1,30,3686.74
4108,2012-08-31,1,30,3058.82
4109,2012-09-07,1,30,2669.67
4110,2012-09-14,1,30,2115.88
4111,2012-09-21,1,30,1986.16
4112,2012-09-28,1,30,2047.42
4113,2012-10-05,1,30,2520.85
4114,2012-10-12,1,30,2258.74
4115,2012-10-19,1,30,2559.08
4116,2012-10-26,1,30,2830.48
4230,2012-04-06,1,31,1517.77
4231,2012-04-13,1,31,1170.59
4232,2012-04-20,1,31,1291.39
4233,2012-04-27,1,31,1023.38
4234,2012-05-04,1,31,1399.76
4235,2012-05-11,1,31,1566.24
4236,2012-05-18,1,31,1189.88
4237,2012-05-25,1,31,901.11
4238,2012-06-01,1,31,1249.54
4239,2012-06-08,1,31,1493.84
4240,2012-06-15,1,31,1226.71
4241,2012-06-22,1,31,1471.82
4242,2012-06-29,1,31,1137.78
4243,2012-07-06,1,31,1166.8
4244,2012-07-13,1,31,2848.5
4245,2012-07-20,1,31,2605.28
4246,2012-07-27,1,31,3477.27
4247,2012-08-03,1,31,4272.27
4248,2012-08-10,1,31,4464.25
4249,2012-08-17,1,31,4851.27
4250,2012-08-24,1,31,6812.13
4251,2012-08-31,1,31,6691.49
4252,2012-09-07,1,31,1499.7
4253,2012-09-14,1,31,1365.52
4254,2012-09-21,1,31,1490.66
4255,2012-09-28,1,31,1060.74
4256,2012-10-05,1,31,2063.02
4257,2012-10-12,1,31,1276.81
4258,2012-10-19,1,31,1529.52
4259,2012-10-26,1,31,1413.51
4373,2012-04-06,1,32,8085.39
4374,2012-04-13,1,32,6572.66
4375,2012-04-20,1,32,5816.96
4376,2012-04-27,1,32,6048.64
4377,2012-05-04,1,32,7587.45
4378,2012-05-11,1,32,10476.98
4379,2012-05-18,1,32,11330.87
4380,2012-05-25,1,32,8602.53
4381,2012-06-01,1,32,6183.49
4382,2012-06-08,1,32,7430.02
4383,2012-06-15,1,32,5169.85
4384,2012-06-22,1,32,7402.76
4385,2012-06-29,1,32,5446.58
4386,2012-07-06,1,32,7565.11
4387,2012-07-13,1,32,6001.11
4388,2012-07-20,1,32,4066.82
4389,2012-07-27,1,32,6288.58
4390,2012-08-03,1,32,6862.94
4391,2012-08-10,1,32,5796.95
4392,2012-08-17,1,32,6459.89
4393,2012-08-24,1,32,5772.47
4394,2012-08-31,1,32,6649.79
4395,2012-09-07,1,32,6857.35
4396,2012-09-14,1,32,5000.5
4397,2012-09-21,1,32,5375.99
4398,2012-09-28,1,32,3909.44
4399,2012-10-05,1,32,5852.15
4400,2012-10-12,1,32,5238.49
4401,2012-10-19,1,32,6241.78
4402,2012-10-26,1,32,5918.47
4516,2012-04-06,1,33,6401.92
4517,2012-04-13,1,33,5070.49
4518,2012-04-20,1,33,4748.34
4519,2012-04-27,1,33,3710.58
4520,2012-05-04,1,33,4742.62
4521,2012-05-11,1,33,4959.16
4522,2012-05-18,1,33,4219.69
4523,2012-05-25,1,33,5733.73
4524,2012-06-01,1,33,4652.2
4525,2012-06-08,1,33,4990.8
4526,2012-06-15,1,33,4422.38
4527,2012-06-22,1,33,4045.11
4528,2012-06-29,1,33,4558.63
4529,2012-07-06,1,33,5286.22
4530,2012-07-13,1,33,4715.67
4531,2012-07-20,1,33,6264.38
4532,2012-07-27,1,33,7108.36
4533,2012-08-03,1,33,8406.93
4534,2012-08-10,1,33,9030.25
4535,2012-08-17,1,33,10682.47
4536,2012-08-24,1,33,13019.11
4537,2012-08-31,1,33,11799.65
4538,2012-09-07,1,33,5001.36
4539,2012-09-14,1,33,4449.08
4540,2012-09-21,1,33,4705.71
4541,2012-09-28,1,33,4390.19
4542,2012-10-05,1,33,6775.72
4543,2012-10-12,1,33,7617.49
4544,2012-10-19,1,33,5170.49
4545,2012-10-26,1,33,6313.48
4659,2012-04-06,1,34,17006.02
4660,2012-04-13,1,34,16848.85
4661,2012-04-20,1,34,13070.17
4662,2012-04-27,1,34,14492.12
4663,2012-05-04,1,34,16632.06
4664,2012-05-11,1,34,14922.78
4665,2012-05-18,1,34,15712.57
4666,2012-05-25,1,34,14765.02
4667,2012-06-01,1,34,15369.77
4668,2012-06-08,1,34,15948.94
4669,2012-06-15,1,34,12181.66
4670,2012-06-22,1,34,12356.92
4671,2012-06-29,1,34,12800.16
4672,2012-07-06,1,34,14618.59
4673,2012-07-13,1,34,11081.34
4674,2012-07-20,1,34,11094.22
4675,2012-07-27,1,34,9971.74
4676,2012-08-03,1,34,11648.89
4677,2012-08-10,1,34,10609.61
4678,2012-08-17,1,34,10272.79
4679,2012-08-24,1,34,10288.31
4680,2012-08-31,1,34,10066.04
4681,2012-09-07,1,34,9601.08
4682,2012-09-14,1,34,8723.62
4683,2012-09-21,1,34,9670.5
4684,2012-09-28,1,34,8972.86
4685,2012-10-05,1,34,10523.41
4686,2012-10-12,1,34,11105.36
4687,2012-10-19,1,34,9544.78
4688,2012-10-26,1,34,9972.0
4802,2012-04-06,1,35,3737.76
4803,2012-04-13,1,35,3320.38
4804,2012-04-20,1,35,2311.41
4805,2012-04-27,1,35,2578.97
4806,2012-05-04,1,35,2763.83
4807,2012-05-11,1,35,2768.22
4808,2012-05-18,1,35,2818.63
4809,2012-05-25,1,35,2473.47
4810,2012-06-01,1,35,3356.38
4811,2012-06-08,1,35,2727.51
4812,2012-06-15,1,35,2686.18
4813,2012-06-22,1,35,2293.32
4814,2012-06-29,1,35,2773.38
4815,2012-07-06,1,35,2531.92
4816,2012-07-13,1,35,1874.74
4817,2012-07-20,1,35,2044.01
4818,2012-07-27,1,35,2118.15
4819,2012-08-03,1,35,2138.88
4820,2012-08-10,1,35,2018.51
4821,2012-08-17,1,35,1842.08
4822,2012-08-24,1,35,1894.91
4823,2012-08-31,1,35,1623.92
4824,2012-09-07,1,35,1578.57
4825,2012-09-14,1,35,1547.07
4826,2012-09-21,1,35,1341.83
4827,2012-09-28,1,35,1773.32
4828,2012-10-05,1,35,1658.09
4829,2012-10-12,1,35,2228.94
4830,2012-10-19,1,35,1555.93
4831,2012-10-26,1,35,1459.47
4945,2012-04-06,1,36,1769.0
4946,2012-04-13,1,36,1618.0
4947,2012-04-20,1,36,1123.0
4948,2012-04-27,1,36,1454.0
4949,2012-05-04,1,36,1946.0
4950,2012-05-11,1,36,1832.0
4951,2012-05-18,1,36,2390.24
4952,2012-05-25,1,36,4032.0
4953,2012-06-01,1,36,4401.0
4954,2012-06-08,1,36,2417.0
4955,2012-06-15,1,36,2697.0
4956,2012-06-22,1,36,2512.0
4957,2012-06-29,1,36,2978.0
4958,2012-07-06,1,36,4022.0
4959,2012-07-13,1,36,1129.0
4960,2012-07-20,1,36,1617.03
4961,2012-07-27,1,36,1210.0
4962,2012-08-03,1,36,1361.0
4963,2012-08-10,1,36,881.0
4964,2012-08-17,1,36,444.0
4965,2012-08-24,1,36,384.92
4966,2012-08-31,1,36,431.96
4967,2012-09-07,1,36,476.74
4968,2012-09-14,1,36,310.55
4969,2012-09-21,1,36,408.03
4970,2012-09-28,1,36,277.37
4971,2012-10-05,1,36,1040.66
4972,2012-10-12,1,36,1584.1
4973,2012-10-19,1,36,536.75
4974,2012-10-26,1,36,1156.34
5088,2012-04-06,1,37,2572.86
5089,2012-04-13,1,37,2361.49
5090,2012-04-20,1,37,2468.8
5091,2012-04-27,1,37,2354.89
5092,2012-05-04,1,37,2703.35
5093,2012-05-11,1,37,2615.06
5094,2012-05-18,1,37,2562.37
5095,2012-05-25,1,37,2381.48
5096,2012-06-01,1,37,3252.9
5097,2012-06-08,1,37,3071.48
5098,2012-06-15,1,37,3145.74
5099,2012-06-22,1,37,3103.98
5100,2012-06-29,1,37,2815.37
5101,2012-07-06,1,37,3302.98
5102,2012-07-13,1,37,3129.13
5103,2012-07-20,1,37,2596.68
5104,2012-07-27,1,37,2893.65
5105,2012-08-03,1,37,3312.16
5106,2012-08-10,1,37,2821.2
5107,2012-08-17,1,37,2772.76
5108,2012-08-24,1,37,2257.56
5109,2012-08-31,1,37,2401.44
5110,2012-09-07,1,37,2992.74
5111,2012-09-14,1,37,2854.51
5112,2012-09-21,1,37,2776.22
5113,2012-09-28,1,37,2507.6
5114,2012-10-05,1,37,2466.9
5115,2012-10-12,1,37,2482.7
5116,2012-10-19,1,37,2483.49
5117,2012-10-26,1,37,2566.42
5231,2012-04-06,1,38,98092.62
5232,2012-04-13,1,38,74197.08
5233,2012-04-20,1,38,74827.84
5234,2012-04-27,1,38,66399.89
5235,2012-05-04,1,38,90029.42
5236,2012-05-11,1,38,70261.48
5237,2012-05-18,1,38,81332.67
5238,2012-05-25,1,38,76300.01
5239,2012-06-01,1,38,74849.19
5240,2012-06-08,1,38,80344.44
5241,2012-06-15,1,38,69071.96
5242,2012-06-22,1,38,73529.71
5243,2012-06-29,1,38,67658.22
5244,2012-07-06,1,38,80117.78
5245,2012-07-13,1,38,66232.11
5246,2012-07-20,1,38,68235.73
5247,2012-07-27,1,38,70457.7
5248,2012-08-03,1,38,85329.19
5249,2012-08-10,1,38,74483.32
5250,2012-08-17,1,38,85392.47
5251,2012-08-24,1,38,71295.77
5252,2012-08-31,1,38,80706.16
5253,2012-09-07,1,38,70644.8
5254,2012-09-14,1,38,82186.59
5255,2012-09-21,1,38,74195.35
5256,2012-09-28,1,38,75484.17
5257,2012-10-05,1,38,74894.95
5258,2012-10-12,1,38,82276.59
5259,2012-10-19,1,38,68794.43
5260,2012-10-26,1,38,66526.76
5374,2012-04-06,1,40,64686.95
5375,2012-04-13,1,40,59646.09
5376,2012-04-20,1,40,60905.45
5377,2012-04-27,1,40,60164.22
5378,2012-05-04,1,40,64719.29
5379,2012-05-11,1,40,57434.64
5380,2012-05-18,1,40,57097.72
5381,2012-05-25,1,40,57995.27
5382,2012-06-01,1,40,58094.41
5383,2012-06-08,1,40,58426.12
5384,2012-06-15,1,40,55600.99
5385,2012-06-22,1,40,54157.81
5386,2012-06-29,1,40,57655.87
5387,2012-07-06,1,40,59627.75
5388,2012-07-13,1,40,53981.14
5389,2012-07-20,1,40,54840.74
5390,2012-07-27,1,40,53286.98
5391,2012-08-03,1,40,59729.29
5392,2012-08-10,1,40,57803.56
5393,2012-08-17,1,40,54852.61
5394,2012-08-24,1,40,55113.94
5395,2012-08-31,1,40,59897.79
5396,2012-09-07,1,40,61156.64
5397,2012-09-14,1,40,60364.66
5398,2012-09-21,1,40,57957.57
5399,2012-09-28,1,40,56346.83
5400,2012-10-05,1,40,63639.01
5401,2012-10-12,1,40,56659.18
5402,2012-10-19,1,40,56386.37
5403,2012-10-26,1,40,59287.86
5517,2012-04-06,1,41,538.0
5518,2012-04-13,1,41,333.0
5519,2012-04-20,1,41,490.5
5520,2012-04-27,1,41,346.0
5521,2012-05-04,1,41,474.6
5522,2012-05-11,1,41,652.0
5523,2012-05-18,1,41,549.5
5524,2012-05-25,1,41,528.71
5525,2012-06-01,1,41,298.65
5526,2012-06-08,1,41,343.79
5527,2012-06-15,1,41,292.52
5528,2012-06-22,1,41,408.46
5529,2012-06-29,1,41,237.24
5530,2012-07-06,1,41,478.22
5531,2012-07-13,1,41,492.3
5532,2012-07-20,1,41,416.79
5533,2012-07-27,1,41,497.61
5534,2012-08-03,1,41,432.61
5535,2012-08-10,1,41,565.3
5536,2012-08-17,1,41,569.89
5537,2012-08-24,1,41,1046.13
5538,2012-08-31,1,41,1308.72
5539,2012-09-07,1,41,1846.97
5540,2012-09-14,1,41,1382.99
5541,2012-09-21,1,41,1320.89
5542,2012-09-28,1,41,1163.75
5543,2012-10-05,1,41,1207.99
5544,2012-10-12,1,41,1031.98
5545,2012-10-19,1,41,1201.83
5546,2012-10-26,1,41,1784.96
5660,2012-04-06,1,42,8972.49
5661,2012-04-13,1,42,8512.01
5662,2012-04-20,1,42,7332.1
5663,2012-04-27,1,42,8264.77
5664,2012-05-04,1,42,8593.85
5665,2012-05-11,1,42,6871.92
5666,2012-05-18,1,42,7239.61
5667,2012-05-25,1,42,8637.88
5668,2012-06-01,1,42,7977.62
5669,2012-06-08,1,42,9733.53
5670,2012-06-15,1,42,8345.37
5671,2012-06-22,1,42,8500.51
5672,2012-06-29,1,42,8611.38
5673,2012-07-06,1,42,10220.35
5674,2012-07-13,1,42,7034.91
5675,2012-07-20,1,42,8177.91
5676,2012-07-27,1,42,8525.93
5677,2012-08-03,1,42,7839.2
5678,2012-08-10,1,42,8744.49
5679,2012-08-17,1,42,7736.78
5680,2012-08-24,1,42,7541.59
5681,2012-08-31,1,42,7997.03
5682,2012-09-07,1,42,8003.46
5683,2012-09-14,1,42,7563.72
5684,2012-09-21,1,42,7062.59
5685,2012-09-28,1,42,6568.89
5686,2012-10-05,1,42,7163.58
5687,2012-10-12,1,42,7418.72
5688,2012-10-19,1,42,7586.22
5689,2012-10-26,1,42,6786.97
5803,2012-04-06,1,44,4848.96
5804,2012-04-13,1,44,3960.81
5805,2012-04-20,1,44,3906.32
5806,2012-04-27,1,44,4231.57
5807,2012-05-04,1,44,5380.5
5808,2012-05-11,1,44,6136.73
5809,2012-05-18,1,44,5251.97
5810,2012-05-25,1,44,5248.37
5811,2012-06-01,1,44,3926.24
5812,2012-06-08,1,44,4411.14
5813,2012-06-15,1,44,4718.16
5814,2012-06-22,1,44,3897.52
5815,2012-06-29,1,44,4340.94
5816,2012-07-06,1,44,4117.76
5817,2012-07-13,1,44,4472.66
5818,2012-07-20,1,44,5053.41
5819,2012-07-27,1,44,4533.94
5820,2012-08-03,1,44,4762.95
5821,2012-08-10,1,44,4705.45
5822,2012-08-17,1,44,4576.91
5823,2012-08-24,1,44,5778.82
5824,2012-08-31,1,44,5676.46
5825,2012-09-07,1,44,5269.35
5826,2012-09-14,1,44,5406.78
5827,2012-09-21,1,44,5682.47
5828,2012-09-28,1,44,7919.71
5829,2012-10-05,1,44,5546.58
5830,2012-10-12,1,44,5997.47
5831,2012-10-19,1,44,6357.29
5832,2012-10-26,1,44,6593.58
5899,2012-09-07,1,45,10.47
5900,2012-09-21,1,45,52.35
5901,2012-09-28,1,45,20.94
5902,2012-10-12,1,45,10.47
5903,2012-10-26,1,45,20.94
6017,2012-04-06,1,46,21282.81
6018,2012-04-13,1,46,19517.58
6019,2012-04-20,1,46,19395.79
6020,2012-04-27,1,46,19540.47
6021,2012-05-04,1,46,21045.33
6022,2012-05-11,1,46,19212.14
6023,2012-05-18,1,46,19612.54
6024,2012-05-25,1,46,21830.63
6025,2012-06-01,1,46,22689.14
6026,2012-06-08,1,46,23980.23
6027,2012-06-15,1,46,20497.56
6028,2012-06-22,1,46,20200.75
6029,2012-06-29,1,46,20492.7
6030,2012-07-06,1,46,22048.67
6031,2012-07-13,1,46,17813.17
6032,2012-07-20,1,46,18376.23
6033,2012-07-27,1,46,17318.91
6034,2012-08-03,1,46,20254.83
6035,2012-08-10,1,46,17599.96
6036,2012-08-17,1,46,18300.93
6037,2012-08-24,1,46,17691.64
6038,2012-08-31,1,46,18039.38
6039,2012-09-07,1,46,19145.58
6040,2012-09-14,1,46,17207.35
6041,2012-09-21,1,46,17162.62
6042,2012-09-28,1,46,16773.28
6043,2012-10-05,1,46,18795.49
6044,2012-10-12,1,46,16291.79
6045,2012-10-19,1,46,16784.5
6046,2012-10-26,1,46,17950.88
6065,2012-06-08,1,47,178.0
6066,2012-07-27,1,47,25.0
6067,2012-08-10,1,47,68.0
6068,2012-09-28,1,47,224.0
6165,2012-04-06,1,48,1593.0
6166,2012-04-13,1,48,249.0
6167,2012-04-20,1,48,505.0
6168,2012-04-27,1,48,404.0
6169,2012-05-04,1,48,1193.0
6170,2012-05-11,1,48,761.0
6171,2012-05-18,1,48,1301.0
6172,2012-05-25,1,48,1501.0
6173,2012-06-01,1,48,297.0
6174,2012-06-08,1,48,1141.0
6175,2012-06-15,1,48,587.0
6176,2012-06-22,1,48,653.0
6177,2012-06-29,1,48,499.0
6178,2012-07-06,1,48,359.99
6179,2012-07-13,1,48,247.0
6180,2012-07-20,1,48,504.0
6181,2012-07-27,1,48,367.0
6182,2012-08-03,1,48,568.0
6183,2012-08-10,1,48,796.0
6184,2012-08-17,1,48,466.0
6185,2012-08-31,1,48,1531.0
6186,2012-09-07,1,48,1558.0
6187,2012-09-14,1,48,724.0
6188,2012-09-21,1,48,1101.0
6189,2012-09-28,1,48,2672.0
6190,2012-10-05,1,48,1361.0
6191,2012-10-12,1,48,2657.0
6192,2012-10-19,1,48,784.0
6193,2012-10-26,1,48,3341.0
6307,2012-04-06,1,49,12892.99
6308,2012-04-13,1,49,12122.71
6309,2012-04-20,1,49,11005.11
6310,2012-04-27,1,49,12973.13
6311,2012-05-04,1,49,11313.7
6312,2012-05-11,1,49,8709.99
6313,2012-05-18,1,49,8477.87
6314,2012-05-25,1,49,10486.94
6315,2012-06-01,1,49,10810.62
6316,2012-06-08,1,49,9398.12
6317,2012-06-15,1,49,9529.5
6318,2012-06-22,1,49,10268.71
6319,2012-06-29,1,49,9842.06
6320,2012-07-06,1,49,9142.48
6321,2012-07-13,1,49,8269.47
6322,2012-07-20,1,49,11500.49
6323,2012-07-27,1,49,9556.8
6324,2012-08-03,1,49,11140.28
6325,2012-08-10,1,49,13369.91
6326,2012-08-17,1,49,11468.38
6327,2012-08-24,1,49,11500.31
6328,2012-08-31,1,49,12065.15
6329,2012-09-07,1,49,12632.79
6330,2012-09-14,1,49,9414.79
6331,2012-09-21,1,49,9011.1
6332,2012-09-28,1,49,9590.05
6333,2012-10-05,1,49,11093.34
6334,2012-10-12,1,49,9710.08
6335,2012-10-19,1,49,11082.52
6336,2012-10-26,1,49,8775.52
6483,2012-04-06,1,52,1904.58
6484,2012-04-13,1,52,1789.55
6485,2012-04-20,1,52,1797.24
6486,2012-04-27,1,52,2099.8
6487,2012-05-04,1,52,2172.26
6488,2012-05-11,1,52,3267.49
6489,2012-05-18,1,52,3216.98
6490,2012-05-25,1,52,1800.89
6491,2012-06-01,1,52,2205.26
6492,2012-06-08,1,52,2115.35
6493,2012-06-15,1,52,1756.97
6494,2012-06-22,1,52,2025.22
6495,2012-06-29,1,52,1514.02
6496,2012-07-06,1,52,2377.08
6497,2012-07-13,1,52,1449.59
6498,2012-07-20,1,52,2028.71
6499,2012-07-27,1,52,1922.93
6500,2012-08-03,1,52,1638.4
6501,2012-08-10,1,52,1342.35
6502,2012-08-17,1,52,1923.3
6503,2012-08-24,1,52,1690.81
6504,2012-08-31,1,52,1950.34
6505,2012-09-07,1,52,1902.03
6506,2012-09-14,1,52,1830.37
6507,2012-09-21,1,52,1759.82
6508,2012-09-28,1,52,2169.68
6509,2012-10-05,1,52,2373.49
6510,2012-10-12,1,52,2028.6
6511,2012-10-19,1,52,1634.61
6512,2012-10-26,1,52,2530.51
6620,2012-04-06,1,54,120.72
6621,2012-04-20,1,54,24.04
6622,2012-04-27,1,54,61.84
6623,2012-05-11,1,54,119.92
6624,2012-05-18,1,54,60.0
6625,2012-05-25,1,54,74.92
6626,2012-06-01,1,54,23.92
6627,2012-06-08,1,54,34.8
6628,2012-06-15,1,54,40.0
6629,2012-06-22,1,54,24.88
6630,2012-07-06,1,54,20.76
6631,2012-07-13,1,54,28.92
6632,2012-07-20,1,54,73.92
6633,2012-07-27,1,54,30.92
6634,2012-08-03,1,54,8.0
6635,2012-08-10,1,54,49.8
6636,2012-08-17,1,54,4.88
6637,2012-08-24,1,54,8.0
6638,2012-08-31,1,54,28.92
6639,2012-09-07,1,54,13.38
6640,2012-09-14,1,54,46.92
6641,2012-09-28,1,54,36.0
6642,2012-10-05,1,54,72.92
6643,2012-10-12,1,54,89.84
6644,2012-10-19,1,54,28.92
6645,2012-10-26,1,54,4.88
6759,2012-04-06,1,55,11456.71
6760,2012-04-13,1,55,9956.75
6761,2012-04-20,1,55,9182.6
6762,2012-04-27,1,55,9311.12
6763,2012-05-04,1,55,9687.39
6764,2012-05-11,1,55,7393.75
6765,2012-05-18,1,55,8229.82
6766,2012-05-25,1,55,8265.88
6767,2012-06-01,1,55,9876.01
6768,2012-06-08,1,55,9950.02
6769,2012-06-15,1,55,9353.12
6770,2012-06-22,1,55,10200.28
6771,2012-06-29,1,55,9377.05
6772,2012-07-06,1,55,10013.75
6773,2012-07-13,1,55,9348.48
6774,2012-07-20,1,55,9626.94
6775,2012-07-27,1,55,8744.35
6776,2012-08-03,1,55,9556.52
6777,2012-08-10,1,55,7861.01
6778,2012-08-17,1,55,7462.78
6779,2012-08-24,1,55,7482.47
6780,2012-08-31,1,55,10045.55
6781,2012-09-07,1,55,8140.64
6782,2012-09-14,1,55,7408.83
6783,2012-09-21,1,55,10502.56
6784,2012-09-28,1,55,9595.03
6785,2012-10-05,1,55,12244.21
6786,2012-10-12,1,55,11695.12
6787,2012-10-19,1,55,9438.28
6788,2012-10-26,1,55,10200.84
6902,2012-04-06,1,56,13506.8
6903,2012-04-13,1,56,10051.32
6904,2012-04-20,1,56,7896.05
6905,2012-04-27,1,56,8498.87
6906,2012-05-04,1,56,8585.95
6907,2012-05-11,1,56,9363.16
6908,2012-05-18,1,56,8454.35
6909,2012-05-25,1,56,5611.84
6910,2012-06-01,1,56,5118.98
6911,2012-06-08,1,56,3707.69
6912,2012-06-15,1,56,2938.71
6913,2012-06-22,1,56,2826.83
6914,2012-06-29,1,56,2159.46
6915,2012-07-06,1,56,1980.42
6916,2012-07-13,1,56,1821.15
6917,2012-07-20,1,56,1799.52
6918,2012-07-27,1,56,1725.59
6919,2012-08-03,1,56,1508.82
6920,2012-08-10,1,56,925.83
6921,2012-08-17,1,56,1005.12
6922,2012-08-24,1,56,1240.35
6923,2012-08-31,1,56,1111.5
6924,2012-09-07,1,56,1166.8
6925,2012-09-14,1,56,1742.34
6926,2012-09-21,1,56,1942.71
6927,2012-09-28,1,56,2167.36
6928,2012-10-05,1,56,1893.24
6929,2012-10-12,1,56,1844.94
6930,2012-10-19,1,56,1328.43
6931,2012-10-26,1,56,882.69
7045,2012-04-06,1,58,3195.0
7046,2012-04-13,1,58,1685.0
7047,2012-04-20,1,58,850.0
7048,2012-04-27,1,58,2640.0
7049,2012-05-04,1,58,2030.0
7050,2012-05-11,1,58,1590.0
7051,2012-05-18,1,58,2100.0
7052,2012-05-25,1,58,2170.0
7053,2012-06-01,1,58,1790.0
7054,2012-06-08,1,58,4590.0
7055,2012-06-15,1,58,2280.0
7056,2012-06-22,1,58,4233.97
7057,2012-06-29,1,58,2900.0
7058,2012-07-06,1,58,2030.0
7059,2012-07-13,1,58,3715.0
7060,2012-07-20,1,58,4359.0
7061,2012-07-27,1,58,4450.0
7062,2012-08-03,1,58,4355.0
7063,2012-08-10,1,58,1420.0
7064,2012-08-17,1,58,2845.0
7065,2012-08-24,1,58,1425.0
7066,2012-08-31,1,58,2225.0
7067,2012-09-07,1,58,4830.0
7068,2012-09-14,1,58,4650.0
7069,2012-09-21,1,58,7790.0
7070,2012-09-28,1,58,1355.0
7071,2012-10-05,1,58,3380.0
7072,2012-10-12,1,58,4560.0
7073,2012-10-19,1,58,6800.0
7074,2012-10-26,1,58,5295.0
7188,2012-04-06,1,59,273.02
7189,2012-04-13,1,59,133.83
7190,2012-04-20,1,59,214.51
7191,2012-04-27,1,59,157.52
7192,2012-05-04,1,59,107.13
7193,2012-05-11,1,59,270.4
7194,2012-05-18,1,59,183.04
7195,2012-05-25,1,59,182.07
7196,2012-06-01,1,59,133.51
7197,2012-06-08,1,59,116.89
7198,2012-06-15,1,59,160.2
7199,2012-06-22,1,59,121.25
7200,2012-06-29,1,59,205.87
7201,2012-07-06,1,59,181.58
7202,2012-07-13,1,59,185.21
7203,2012-07-20,1,59,164.58
7204,2012-07-27,1,59,129.74
7205,2012-08-03,1,59,240.43
7206,2012-08-10,1,59,152.07
7207,2012-08-17,1,59,144.51
7208,2012-08-24,1,59,185.84
7209,2012-08-31,1,59,201.68
7210,2012-09-07,1,59,127.35
7211,2012-09-14,1,59,208.58
